text,response,label,predict_label
17岁女高中生，普通，生活忙碌，学习压力大。喜欢独自处于安静的地方，不喜欢喧闹，爱看小说，要看美剧，爱在放松的地方享受阳光休息。<s>忙碌、劳累、积极、有点茫然、爱犯困<s>有意思的地方：和老师或同学讨论出一道题。在休息的时间里和好友出去玩。看小说磕CP。最无趣的地方：每天都有许多不会的题要完成，几乎每天都早起。<s>学习：劳累、有趣、无聊、压力、困惑、迷茫、烦恼、焦虑、希望、难过、不满<s>家庭：美好、和睦、友好、包容、爱、关心、支持、幽默<s>同学：友好、乐于助人、伙伴<s>健康：变弱、希望、渴望、美好、向往、目标<s>我听到两个人说话，有人提到我的名字，我的第一反应是：悄悄在两人远一点的地方偷偷听谈话内容，或者笑着打招呼加入她们谈话，假装没听到提我的名字<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：当翻到儿时各种比赛一等奖的照片时，内心感叹时光的流逝和回忆得奖的喜悦，想起一起得奖的伙伴和多年付出的努力<s>去年我：因为执着学习，患上中度焦虑症，让心理和身体受到折磨，也懂得不能太执着于某事某物，渐渐改善睡眠、心情、厌学的心理，以出色的速度去努力和学习，不强求荣耀和内卷竞争。<s>明年我：放下对学习的过于执着，改善逃避心理，积极学习，不老思考未来，把身体调养好，学习一步步脚踏实地地上升，乐观面对生活。,根据这段描述，这位高中生的压力较大。她描述自己为“忙碌、劳累、有点茫然、烦恼、焦虑、不满”，并且提到去年患上中度焦虑症，让心理和身体受到折磨。她还提到明年希望放下对学习的过于执着，改善逃避心理，积极学习，不老思考未来，把身体调养好。综合来看，她的压力较大，给予2分。,0,2
我是个开朗自信的人，我的社交很广，很愿意和所有人做朋友，但是我现在很讨厌班上一些没有内涵，粗言秽语的人，我不想做一些对我没有实际好处的事，我有时也会无私助人，但是有目的，我是个矛盾的人，我常不能做到自己立下的任务<s>熬夜战神、无所畏、无所谓、叛逆、白日做梦<s>上一些感兴趣的课程让我兴奋，我喜欢去操场上打球，我喜欢说话，与别人交流，喜欢刻意保持距离，喜欢猜别人在想什么，相反，我不喜欢写字，包括现在写的问卷，我更喜欢轻松的答题方式，我不喜欢班上一些人，我期待着未来的分班。<s>累、必要<s>家庭：美满<s>同学：友善<s>健康：饮食<s>我听到两个人说话，有人提到我的名字，我的第一反应是：不认识就无视，认识就凑上去搭话<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：我无忧无虑的童年，不必要为任何事情担心，才没有任何顾虑，不用在意形象地在草地上，可以在人群中大喊大叫<s>去年我：是初中生，也是畜牲，没有人在乎我，他们只看得到我头顶的分数<s>明年我：克服脸盲！我要记住所有我认识的人,根据这段文本，我认为这位中学生的压力较大，给出2分。这位学生在自我描述中表现出对社交关系的矛盾感受，对班上一些人的厌恶和期待未来的分班都表明了他对人际关系的压力。此外，他对自己的学习和任务完成能力也有一定的负面评价，这也会给他带来一定的压力。因此，综合考虑，我认为他的压力较大。,0,2
我是王一飞，长着无密的黑发，笑起眼睛眯成一条缝，眼里永远充满光，大着高高的个子，拥有纤细的身材。充满自信，永远洋溢着笑容<s>高兴、欢乐、愉悦，轻松，兴奋<s>在生活中有评多值得思考的地方。世界中的那些伟大建筑。生活中有朋友，家人的陪伴，也些都很有意思。在生活中都会重复做一件或多件事情，做一些自己不喜欢的事情是最无趣的<s>学习：学科、书籍、老师、学生、文具、知识、有趣、枯燥、简单，困难、笔记、考试、进步、逐步、排名、作业、试卷、答案、理解、计算<s>家庭：父母兄弟姐妹、回忆、美好欢乐、爷爷奶奶外公外婆、过年、跨年、亲子、亲子活动、吵架<s>同学：游戏、篮球足球，乒乓球、羽毛球、气排球、运动、学习、分享、打闹、友谊、朋友、玩耍、吵架、玩笑<s>健康：生活习惯、医院、诊所、坐姿、疾病、难受、疼痛、轻松<s>我听到两个人说话，有人提到我的名字，我的第一反应是：这是在说什么呢，我怎么了？<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：问问父母什么时候拍的，感慨自己的变化，时间的流逝<s>去年我：晚睡早起，学习复习，玩耍<s>明年我：努力学习、锻炼身体，加强球技，保持健康的饮食习惯,根据中国中学生的特点，他们通常会更负面地描述自己，但是内心状态是健康的。从这段文本中可以看出，王一飞对自己的描述充满自信，对生活中有趣的事物和重复做的无趣事物有清晰的认识。他对学习、家庭、同学和健康的词汇联想也表现出积极的态度。在句子补全部分，他对别人提到自己名字的反应是充满好奇，而对翻阅相册的场景和过去、未来的描述也展现出积极向上的心态。因此，我认为他的压力较小，给予1分。,0,1
我的自画像：1、我叫何佳增，今年年满16周岁。2、身高164.5cm，体重54kg。3、新的学期我剪了一头短头发。4、我总会穿着很酷的衣服，当你看到我穿长裙时，那大抵就是被迫穿上。5、性格上我比较乐观，也就是所谓佛系。6、和朋友玩都比较外向。7、在熟人面前会善于表达自己，但在不熟的人面前自会收敛很多。8、遇到困难我也会放平心态，不会太过极端但大多数更喜欢去找寻朋友帮助。9、自己的风格喜欢穿帅的风格。10、当朋友遇到困难我擅长安慰并想出我认为好的解决方法给予帮助。<s>1、学习的知识难于理解2、作业错误很多3、食欲良好4、睡眠好5、人际关系融恰。<s>最有意思的地方：1、周五放学回家经过的彩票店2、在家附近的抓娃娃机店3、遇线下举行活动的地方4、便宜实惠的美食街5、人游量适宜的游乐园。最无趣的地方：1、上课学不懂的学校课堂2、和母亲上菜市场时母亲遇到熟人聊天的地方3、学校宿舍一个人在的时候4、学校的美术课5、上课时的教学楼。<s>学习：压力大，难理解，作业多又难，不喜欢，有过一些小成就，但被泼冷水的时候更多。<s>家庭：父母对我都很好，管控手机过严，看重学习成绩过重，不会违反约定，但不会很理解我的想法，中国式教育过重。<s>同学：积极、善良、有趣、活泼、友爱、乐于助人。<s>健康：好，上学很虚，有时胃疼。<s>我听到两个人说话，有人提到我的名字，我的第一反应是：1、提我的名字在说有关我的事吗？2、会说我的坏话吗？<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：1、这个时候的我在干什么？2、这个时候的我是什么感受？<s>去年我：1、很开心2、有收获幸福<s>明年我：1、比今年的我更懂事2、理解更多人也,根据这段文本，我觉得这位中学生的压力较大，因为他在描述学习时提到“压力大”、“难理解”、“作业多又难”等，同时也提到“被泼冷水的时候更多”。在家庭方面，他提到父母“看重学习成绩过重”，同时也提到“中国式教育过重”，这也说明了他在家庭和学业方面都承受着一定的压力。因此，我会给予2分，表示压力较大。,0,2
我的名字叫谢诗理。我今年13岁。我现在是四川大学附属中学西区学校的一名初中生。我热爱画画，喜欢到处去旅行。我性格开朗，喜欢笑。我也喜欢各种书法作品。在遇到不会的数学难题时也喜欢与同学相互探讨。在未来的初中三年生活中，我会努力加油、奋进，为理想高中而拼搏。我也会做到热爱生活，奋发向上。做一个积极、开朗、阳光的女孩。<s>努力、积极、奋发向上、开心、期待<s>有意思，每天能够和同学们一起度过许多快乐的时光。也可以和父母和朋友一起做许多有意思的事每次作业写完后总会感到十分轻松。每一次都会有不同的风景，可以是人也可以是物，很有趣。学校里有许多有趣的活动。无趣，有时学习会很累。作业有时很多，感觉中国式的教育压抑。看着成绩下滑，却不知道怎么办。<s>学习：压力、压抑<s>家庭：和谐、美好<s>同学：友善<s>健康：美好<s>我听到两个人说话，有人提到我的名字，我的第一反应是：他们在说我坏话，真服了。<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：那时候我还小。一定是无忧无虑的吧<s>去年我：小学生，与现在差不多<s>明年我：更加成熟，压力更大。,根据中国中学生的特点，他们通常会更负面地描述自己，但是内心状态是健康的。从这段文本中可以看出，谢诗理是一个热爱生活、积极向上的女孩，喜欢与同学交流，喜欢画画和书法，对未来充满期待。但是她也提到了学习压力大，有时会感到累，觉得中国式的教育压抑，对成绩下滑感到困惑。综合来看，她的压力较大。因此，我会给予2分。,1,2
我的名字叫卿海川，我现在12岁。男，短发。我的身高是149cm。体重42千克，比较喜欢黑色。喜欢吃葡萄，喜欢英语科目较强。但我的字写的不好<s>正常，风平浪静，顺心，较好，开心<s>有意思，我觉得有意思的地方是在学校。那里有我的好朋友们和老师。还有较好的环境。有我喜欢的课程。每天都在那过的很开心。无趣：我觉得最无趣的地方是在动物园。我觉得那里有点臭。有很多动物，但它们大多在睡觉，但里面也有许多新奇的动物<s>学习：课本、笔，笔盒，绿色，树叶，树，森林，动物，动物园，门票<s>家庭：父母，姐姐，大学，目标，法官，<s>同学：朋友，小学，课堂，问题、答案，<s>健康：运动，运动会，运动员，奖牌，欢呼，<s>我听到两个人说话，有人提到我的名字，我的第一反应是：他们在聊什么？为什么会聊到我？<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：我和同学去春游。在吃饭时。<s>去年我：有点无知。有点任性。有点幼稚。<s>明年我：更成熟，知识更多，朋友更多。,"根据中国中学生的特点，他们通常会更负面地描述自己，但是他们的心理状态是健康的。从这段文本中可以看出，学生描述自己的状态比较正常，对生活中有趣和无趣的地方有自己的看法，对学习、家庭、同学和健康也有一些词汇联想。在句子补全部分，学生对别人提到自己名字的反应是充满好奇，回忆起的场景是和同学一起去春游，在吃饭时。去年的自我评价是有点无知、任性和幼稚，而对明年的期许是更成熟、知识更多、朋友更多。

综合分析，这位学生的压力较小，给予1分。",0,1
我是一个初中生，出生在山东，为人热情但内向。我有许多好朋友，十分快乐。我在班上是一个人缘好的一个人，不孤单。在家中，我妹妹陪我玩，妈妈给我讲题，所以我在家里是一个外向，有趣的人。我在外面不爱说话，所以在刚认识我时，我很内向。这是我的性格，下面是我的外貌。我长的平平无奇，但有个有趣灵魂，不为自己外貌担忧。我身体十分健康，很少得病。但我不喜运动。我对画画这些没有肢体动作的感兴趣。可对体育，舞，算不上讨厌但不喜欢。这就是我。<s>1、良好2、对一切都好奇3、乐观4、开心5.一切使我感到有趣6.有时放松<s>1、有趣：每天来到学校时，与同学见面，玩耍很有意思。分类课很有意思体会其它的课程。与妹妹玩耍，大闹有意思，2、无趣：放假回家，写完作业不知道干什么。出去散步没意思。下课时没人找我或我没找别人玩时，<s>学习：有趣，体验感强，<s>家庭：温暖，有时会吵架，但更多的是温暖，<s>同学：陪伴，下课时，伤心时，是他们的陪伴，<s>健康：珍贵，健康来之不易，<s>我听到两个人说话，有人提到我的名字，我的第一反应是：是在说我有关话题。让我感到不自在<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：毕业典礼。在毕业典礼上与同学，老师告别深深刻在我心中<s>去年我：努力学习，记背知识。在当时为考初中加油，<s>明年我：加强学习，多看多背，把握住机会。为以后的人生加油,根据这段文本，我觉得这位初中生的压力较小，因为他描述自己的状态良好，对一切都好奇，乐观开心，觉得一切使他感到有趣，有时也能放松。他觉得生活中最有意思的地方是与同学见面玩耍，分类课体会其他课程，与妹妹玩耍大闹，而最无趣的地方是放假回家写完作业不知道干什么，出去散步没意思，下课时没人找他或他没找别人玩时。在词汇联想中，他认为学习有趣，体验感强，家庭温暖，同学是陪伴，健康是珍贵的。在句子补全中，他的第一反应是在说他有关的话题，看到自己的照片让他回想起毕业典礼，去年努力学习为考初中加油，明年打算加强学习，多看多背，把握住机会，为以后的人生加油。因此，我给出1分，认为他的压力较小。,0,1
我是武高的一名高中生，我的名字叫作李铮宇，我是一名开朗外向的阳光男孩，我喜欢数学和物理，这是我最爱的两门学科，我还喜欢打篮球。我家中有一个小弟弟，我最喜欢他那可爱的小脸蛋了。我平时无聊时喜欢打打游戏，看看电视啥的，酷爱动漫和枪战游戏。<s>积极向上、阳光开朗、心平气和、冷静、理性、快乐、幸福。<s>生活中最有趣的事莫过于与同学们安静地学习时，安静的氛围中夹杂着轻轻地翻书声和笔决触及纸张慢慢滑过的沙沙声。同学们互不打扰安静地进行学习，这时大脑飞快的运转使人心旷神怡，大脑也不再感到空虚了。生活中最无趣的地方是回到家时，因考试的失利受到父母的责怪，每每都要受到他们的唠叨，我的心中十分的不耐烦，即使我心中知道他们是为了我好，但心中的情绪仍然糟糕，我不希望父母过多地关注我。<s>学习：安静、快乐、高兴、难、有趣<s>家庭：幸福、美满、和睦<s>同学：互帮互助<s>健康：身体、心理思想<s>我听到两个人说话，有人提到我的名字，我的第一反应是：他们是不是在谈论我，然后我会走过去问他们提我干嘛。<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：我的心绪一下子被指回了当时的情景，心中慢慢地回忆起当时的思绪与情况。<s>(3）去年我：二诊考完感觉没考好，心中十分难过，后来成绩下来了，我意外地成功直升，我的心情一下于豁然开朗，于是我从六月份一直玩到了九月份开学。<s>明年我：明年的我要步入高二，我要好好地学习并取得一个好的成绩分到一个好的班，全面地规划自己未来的职业及发展方向。,根据中国中学生的特点，他们通常会更负面地描述自己，但是内心状态是健康的。从这段文本中可以看出，李铮宇是一个积极向上、阳光开朗的学生，他喜欢数学和物理，喜欢打篮球，还有一个可爱的小弟弟。他在学习时感到快乐，但回到家时受到父母的责怪让他感到不耐烦。在词汇联想中，他对学习和家庭有积极的描述，对同学和健康也有正面的词汇。在句子补全中，他对过去一年的经历有一些挫折和意外的成功，对未来有明确的规划和期待。综合来看，李铮宇的压力较小，因此给出1分。,1,1
我是高中生，我是男的，我喜欢看书，纸质书，真的好看，书中那不真实的自我，学习将就、差差差，向往自由就摆脱束缚，渴望归隐、安静、宁静，又想一鸣惊人，占领世界不切实际，梦想很多，飘忽不定、随波逐流<s>开心、高兴、压力、厌烦、野心、厌倦、超脱、现实、回到过去、穿越<s>读书时有趣，幻想时有有趣，风景有意思，学习无趣，悲伤无趣，心机无趣，写作业有时有无趣也无有趣，压力无趣，追剧有趣，与别人分享书中内容有趣，看书好，看好书，好看书有趣，羽毛球有趣<s>学习：压力、厌倦、讨厌、成就、荣光、枯燥、无趣、无聊、无用、无能、人生的意义<s>家庭：温馨.温暖、港湾、庇护所、限制、亲情、地狱、一切、过度、心累、救赎<s>同学：友谊、知音朋友、各种各样、为人处世、人心、小社会、深渊之底、相伴、对手、共渡难关、遗憾<s>健康：本钱、安全、资本、重要、自我、人生、生病、失去才珍惜、永恒、真理<s>我听到两个人说话，有人提到我的名字，我的第一反应是：谈论我、评价我，说我很爱笑，但一般我也不会听到，也并不在意，除非特殊......<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：初中去水韵园，我和我同学在其中一个馆里捏泥巴，虽然去了很多次，心里还是很高兴。想回去，也无法，只是生活太苦是吧，人生无益，还是回去吧，以前美好的时光<s>去年我：只是初中年，为中考做准备<s>明年我：高中生，面临高考压力,根据这段文本，我觉得这位高中生的压力较大，给出2分。这位学生在描述自己的状态时，表现出对学习的厌倦和无趣，同时也有对未来的迷茫和压力。他对自己的期望和现实之间存在一定的落差，同时也表现出对过去美好时光的怀念和对未来的担忧。整体来看，他的心理状态并不是很健康，需要关注和帮助。,1,2
答：我是一位身高不高体形中等的男的，我的鼻梁高，眼睛大，是双眼皮，长的不能说一般也可以说是一表人才，但他们觉的我脸也有点瘦。看起半来有点吓人。<s>答：确实挺不错的；兴奋；忧伤；期待；充满希望。<s>答：我认为有趣的地方在于与朋友、同学一起谈话，活动学习之时，这通常使我放松与开心。我认为没什么太过无聊的时候，因为我通常可以将不快、无聊等负面情绪转化为另一种形式的享受。<s>学习：有趣，无助，时间，劳苦。<s>家庭：争吵，固定，逃离。<s>同学：有趣，交谈，帮助。<s>健康：重要，拥有，维持，<s>我听到两个人说话，有人提到我的名字，我的第一反应是：我一般不会有什么感觉，我认为别人背后谈论你是一件比较正常的事，所以我也不会去关心，提及我的内容，如果一定是一种感受的话，那应该是无所谓吧。<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：一般来说是一种无奈，对于过去的失败，高兴，或是一些从那以后再也没有见过的人，是一种无法回到那一个时间点的无奈。<s>去年我：也是无奈，在过去的一年我不但被两位同学诬陷，也在决赛中失败了，面对这样些事却又无力改变。<s>明年我：对于明年我还是充满了希望的，往事如流水般逝去，我很少去做这些无意义的回忆，今天换班了之后我与那两位同学不在一个班，足协的比赛也开始了，我的成绩也在稳步上升，我一直坚信我的未来会更好。,根据中国中学生的特点，他们通常会更负面地描述自己，但实际心理状态是健康的。在这段文本中，学生描述了自己的外貌和情感状态，表现出对自己的不满和对未来的期待。他对生活中有趣和无聊的地方有一定的认识，同时对学习、家庭、同学和健康有着复杂的情感联想。在句子补全部分，他对过去和未来的描述也表现出对挫折的无奈和对未来的希望。综合来看，这位学生的压力较大，因此我给出2分。,2,2
我是是晏诗淼，今年十六岁，正读于武侯高级中学，我有着一副银框眼镜。我平时拍照的时候不会笑，但我是一个开朗的小女孩我没有多高，平时只拍半身照，我喜欢吃好吃的东西.我经常花钱买东西吃，以至于我身上没有剩余的零花钱<s>稳定，不易怒，开朗，高兴，喜出望外.<s>上课和同学想到好玩的事情，一起悠笑，却被老师以为生病了和朋友一起考48分.天天考试，背书还被老师叫到办公室里去，非选科目35道选择题只对32道，和朋友一起出去吃，玩，<s>学习：读书、考试、未来，无尽地，负面情绪，补课<s>家庭：幸福，争吵、温馨、重组<s>同学：同学、朋友、争吵、抗奋、听饭，一起干事<s>健康：没有顾及，不用吃药，过敏，没负面情绪<s>我听到两个人说话，有人提到我的名字，我的第一反应是：在议论我所做过的事，在说我的悄悄话，在表扬我，认为我是一个好人，可以去做<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：那个时候，就看妈妈剪平的齐刘海，拿看风筝在公园里和姐姐们一起游玩，看到糖画高兴的呼呼...想抱我却被我一手推开<s>去年我：高一还没有分班，在艰难的学着科目、拿着生物23分的试卷，给妈妈述说生物的艰难，妈妈谈了一口气，只好任由我自由的选科<s>明年我：高三将要高考.作为新高考的第一届，压力更加地大.害怕一个手抖，毁了前程，但妈妈说不怕，放心大胆向前走。,根据这段文本，我认为晏诗淼的压力较大，给出2分。她在描述自己的状态时，提到了学习的压力和对未来的担忧，同时还有家庭和同学关系的问题。她对未来高考的担忧也表明了她的压力较大。虽然她描述自己开朗，但是在描述生活中最有意思和最无趣的地方时，她提到了学习和负面情绪，这也暗示了她的压力较大。,1,2
我是女生。我戴眼镜，我眉毛很浓。我鼻头很大。我很胖。我头发生发黄。我脸也黄。我下巴上有颗痣，我牙齿很整齐。我鼻梁还算高。我下巴上有疤。<s>精神疲惫、没有目标、想玩、没有动力、情绪受影响，每天很困<s>有意思：和朋友吃饭聊天，和朋友见面，网上购物，放学回家，听歌，泡脚，睡觉，吃美食。没意思：每天跑操，揣测别人的心思，起床上学，遇见下雨天，下雨天没带伞<s>学习：写作业看书，学习，高考，上课，考试，未来考大学，大学，专科、春招、进厂<s>家庭：妈妈爸爸弟弟婆婆爷爷，吃饭，睡觉，打篮球，打乒乓球，吃夜宵，散步，看电视，回家<s>同学：复杂<s>健康：熬夜、早起晚睡、吃菜、泡脚<s>我听到两个人说话，有人提到我的名字，我的第一反应是：莫名其妙为什么提到我？我是不是听错了，我自己干我自己的事<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：感叹当时自己的样子，回想当时发生了什么，向我妈妈爸爸说这些时，给他们看照片<s>去年我：很轻松没有压力，压力不是很大，生活也顺利，我们正在参加运动会，参加了很多活动<s>明年我：参加高考超常发挥，考上理想大学，和发小出去玩，开启我的大学生活,"根据中国中学生的特点，他们通常会更负面地描述自己，但是他们的心理状态是健康的。这位学生在自我描述中使用了一些负面的词语，如“精神疲惫”、“没有目标”、“想玩”、“没有动力”等，但同时也提到了一些有趣的生活方式，如“和朋友吃饭聊天”、“网上购物”等。在词汇联想中，学习、家庭、同学、健康都有一些负面的词语，如“高考”、“揣测别人的心思”、“熬夜”等。在句子补全中，他提到了去年生活较为轻松，参加了很多活动，而对于明年的展望是参加高考超常发挥，考上理想大学，和发小出去玩，开启大学生活。

综合分析，这位学生的压力较大，给予2分。",2,2
我是黄子衡，今年15岁，爱好唱歌，但五音不全，喜欢听歌；刺绣一方面，学过蜀绣，因为看起来很文静，很舒适。我自己应该算得上是个很开朗的孩子，喜欢笑，喜欢有趣的事。如果说是自画像，我想，我自己头会带个头戴式耳机，听歌专用！周国再圈一些刺绣所绣出来的东西，再加上一些氧有专业的服装或是造型！当然，肯定不能少了游戏！那才是最爱！我个子小小的，不算高，但我想我的志向远大，不戴眼镜，身材娇小<s>乐观开朗，积极活跃、好吃好玩、悠闲自在、兴奋激动、过于懒散<s>有意思：1、学校，有朋友，心情开心；2、家，悠闲自在，无忧无虑，3、桥上，有许多新奇事，可以看到美丽的景象；4、桥下，桥下湿润的空气会让我感受到清静，桥下小河的哗哗声会让我的耳朵特别舒这，感觉很悦耳，5、天台，在这里我可以呼吸新鲜的空气，看得到我所看不到的景物，景色，不管是白天抑或是黑夜。无趣：工作的地方，会让我感到呼吸急促，闷热，喘不上气；风吧，吵闹，闷，空气不好；学校，听不太懂上课的内容，无聊；家，没事干时特别无聊，并不知道要干什么和需要干什么，顶楼，有一种压迫感，但说不上来<s>学习：无聊、伤脑筋，麻烦<s>家庭：呼，难过，开心，伤心，无语，无话可说，<s>同学：亲切、毒舌，恶心、烦燥<s>健康：一切都好，<s>我听到两个人说话，有人提到我的名字，我的第一反应是：停下手中的事，听听会说什么或看着他们，使用压迫感<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：一个小女孩，穿着洋装，拿着洋伞，扎起头发，面带微笑，正冲镜头看向未来的自己<s>去年我：会难过，会伤心，会对游戏爱不释手<s>明年我：一定要长高，一定要认真，一定要开心！,根据这段文本，结合中国中学生的特点，我认为这位学生的压力较大，给出2分。在文本中，学生描述了自己的爱好和兴趣，但也提到了一些负面情绪，比如对学习、家庭和同学的描述。同时，学生对自己的外貌和未来也有一些不满和期待，这表明他可能面临着一定的压力。,2,2
"我热爱中华文化，是个中国人。身高175cm左右，黑发黑眼，黄皮肤。目前正在矫正牙齿。常看书，故手中常持书。相信生活无论好坏，每一天都是限量版。满怀期待和热爱，永远对生活怀爱与诚，静等来日。所得花有花期，人有人运，盖天不得时日月无光，地不得时菜木不长，人不得时则蓬累以行。淡泊无为是我“平”人生的自画像写照。<s>闲来无事、自我学修、期进上阶、满怀希望、道合无为、自洽、自和与人和<s>最有意思、莫过于日日新，苟日新，又日新。日日生长，天天学习，为学日益，亦与道合真为道日损。安排好生活中加法与减法。最无趣莫过于之滞学校，不得在新华岁月游览大好河山，赏良辰美景，品香茶美酒，享福果豆薪。<s>学习：进步，自我提升，师长，同学。学校，压力考试。乐趣、悲哀，生动，死板，<s>家庭：温暖，亲惜、和睦、重要、支持、陪伴，后盾，避风塘，亲人，父母，兄妹，姐弟<s>同学：过客，友人，缘分<s>健康：重要、医疗、重视、保障、底线、基础,医生、中药、西药、医术<s>我听到两个人说话，有人提到我的名字，我的第一反应是：谈及我技能或学业某方面优点及不足。或批判言行优或劣，或邀请去向何地游玩等，<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：我会回忆那段时光中所遇的人，所经历的事，想人现在在何处何地何模样了。记起事的乐欢悲忧。<s>去年我：准备中考，考上高中，学习一年读了不少书，思维变化不少。<s>明年我：读更多书，见更多人，学更多技能，自我自洽不断上升，如愿以偿，万事胜意。",根据中国中学生的特点，他们通常会更负面地描述自己，但是他们的心理状态是健康的。这位学生在自我介绍中表达了对生活的热爱和对未来的期待，同时也提到了学习、家庭、同学和健康等方面的词汇。从整体来看，他的描述中充满了对生活的热爱和积极向上的态度，没有明显的负面情绪。因此，我认为他的压力较小，给予1分。,1,1
我叫姚慧，是一个短头发的女孩，戴着框架眼镜，脸上痣比较多，眼睛小小的，高高瘦瘦的，单眼皮，我的头发很黑，很顺滑，爱画画，梦想是成为一名插画师。<s>学习较轻松，比较开明，容貌焦虑，在家里偶尔情绪失控。<s>有意思：与朋友投喂流浪猫，对家中的仓鼠自言自语，与朋友画画，随笔，与朋友写小说，打羽毛球。最无趣：做数学作业时，在学校上课时，在家中听父母唠叨，玩电子产品，教妹妹妹练字和识字。<s>学习：出路，社会交流工具，智商，大脑，学科，认识母语。<s>家庭：大树，避风港，有爱，令人难受，控制，争吵。<s>同学：有爱，争执，交流场所，虚伪，爱骂人，随声附和，爱告状，安慰，八卦<s>健康：苹果，健壮，水，多运动，精神，作息习惯，熬夜看书、随笔。<s>我听到两个人说话，有人提到我的名字，我的第一反应是：在说我的样子怪吗？在骂我吗？在造我谣吗？他们认识我吗？我惹到他们了吗？<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印深刻的场景：在植物园与父亲发生争执，父亲一气之下将我手中的物品全摔碎，回家时父亲一直在说我。<s>去年我：在同学、老师、朋友的关心照料下逐渐变的开朗，不再有过激行为，也能投入学习，我与同学朝夕相处的目子。<s>明年我：成绩一落千丈，父母着急，我感到内疚、自卑、想哭，不想再拖班级后腿，不想成为父母的拖油瓶，以后父母不再关心我，浪费自身的精力。,根据这段文本，我认为这位学生的压力较大，给出2分。她在描述自己的状态时提到了“容貌焦虑”和“在家里偶尔情绪失控”，同时在句子补全中也表现出对他人评价和家庭关系的担忧，以及对未来学业和家庭关系的压力。这些都显示了她内心的焦虑和压力。,2,2
"我叫廖研宣，刚满12岁我是一个开朗阳光的女孩情绪有时候不太稳定，生气的时候很想文泄一下。我喜欢道是喜欢韩国的newjears的Donntelle,还有时代年团，比较喜欢熬夜，每次都说不熬夜，但还是习惯性的去熬夜。有时候比较自卑，班里的个别回学还是会说我长得丑或胖之类的，有一个喜欢的人最近很纠结，不知道该怎么办好，觉得他不够好，但还是忍不住去喜欢他，班里有我很讨厌的人，本来是一件很平常的事情，自她就是回斤斤计较，自己不大想理她，我的父母多数时对我很好，现在也很少打我了，每天也都比较开心。<s>嗓子哑了，十分难受！多数的时候是很开心的，因为解决数学难题之后我会十分有自我成就感，每天回家看到附近自己喜欢吃的，还是比较有开心的<s>有意思的：来上学可以见到自己的好朋友，跑操的时候可以站到喜欢的队，每天在学校里吃八卦CP的时候都很快乐.在学校里的时候会有特别多有趣，新鲜的事，有的人哈哈大笑，周末的时候，那么跟着自己的好朋友一起出去玩，可以在家窝着看电视玩游戏吃零食，而且庄中这里有特别多的零食，吃一口都觉得幸福。他朋友连麦玩迷你世界的时候，很刺激，有一个幸福美满的家庭，父母都很爱我，还有一个哥哥，家里还养了很多小宠物。最无趣有时候是改错特别多的时候，心里还是崩溃的。父亲特别嘱咐说要听一下他的话，就可能会吵到起来，但是大多时候他你是很爱我的。<s>学习：小学初中语中大学金钱，周边、见面、演唱会、语文数学英语。<s>家庭：父母哥哥幸福，和睦吃饭<s>同学：美女，八卦、吃瓜、看美女，互相借钱<s>健康：运动食物、锻炼、<s>我听到两个人说话，有人提到我的名字，我的第一反应是：还说我坏话，你看那个女生……<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：在那里段发小一起玩，特别开心，<s>去年我：还在跟小学回学打打闹闹，哈哈大笑<s>明年我：自目标有愿里有快乐",根据这段文本，结合中国中学生的特点，我认为她的压力较大，给出2分。她在描述自己时提到了情绪不太稳定，自卑，受到同学的负面评价，还有纠结于喜欢的人，这些都表明她在学习和人际关系上承受了一定的压力。同时，她也提到了一些积极的方面，比如喜欢的事物和家庭的幸福，但整体来看，她的压力较大。,2,2
